Date;Tweet;Hashtags/keyword;Sentiment
10/09/2020;Menerapkan #PSBBJakarta tapi membiarkan Pilkada tetap lanjut itu sama saja dg analogi: mencegah bom meledak di satu daerah, tp membiarkan bom-bom lain meledak di berbagai daerah.;['#PSBBJakarta'];negatif
10/09/2020;Mau WFH / PSBB lagi gapapa kok.. kalo memang itu yg terbaik di masa pandemi saat2 ini .. yg penting perekonomian tidak terhambat dengan WFH itu.  this is my argument Thank you :);['#PSBBJakarta'];positif
10/09/2020;PSBB akan diterapkan lagi di wilayah Jakarta. Bingung mau setuju atau engga sama ketetapan ini.Tapi apapun yg dilakukan pemerintah pasti itu sdah menjadi yg terbaik demi mengurangi penyebaran covid-19 ini. Semangat para tim medis;['#PSBBJakarta'];positif
10/09/2020;DI PSBB TOTAL RAKYAT AKAN MATI PERLAHAN;['#PSBBJakarta'];negatif
10/09/2020;Kalian harus inget, dengan adanya kebijakan dari pak Anies tentang PSBB ini bertujuan untuk melawan Corona dan mengurangi penyebarannya juga loh! Jadi tetep jaga kesehatan yaa..;['#PSBBJakarta'];positif
10/09/2020;Keputusan buat PSBB Total sdh tepat Pak @aniesbaswedan , bpk Presiden jg mendukung.. tp kenapa menteri2nya pada menolak masih mikirin ekonomi?? #PSBB #PSBBJakarta;['#PSBBJakarta'];positif
10/09/2020;Lantang untuk menyatakan hukuman pelanggaran PSBB, Pantang untuk menyatakan Insentif yang diberikan bagi mereka yang dirumahkan.;['#PSBBJakarta'];negatif
10/09/2020;PSBB mau di mulai kembali Senin bsok di wilayah DKI Jakarta untuk mengurangi korban virus COVID-19  tapi korban PENGANGGURAN DI JAKARTA semakin banyak dampak PSBB yang sebelumnya ;['#PSBBJakarta'];negatif
10/09/2020;Kebijakan PSBB Jakarta seperti awal pandemi akan membuat proses pemulihan ekonomi nasional kian sulit.;['#PSBBJakarta'];negatif
10/09/2020;"Belom juga dapet kerjaan, gara"" dirumahin waktu PSBB pertama, ehh udh mau PSBB lagi aja";['#PSBBJakarta'];negatif
10/09/2020;Semoga PSBB minggu depan ada dampak positif, tolonglah buat masyarakat diluar sana, kurangi nongkrong, travelling, hindari yg berkerumun/antrian panjang.;['#PSBBJakarta'];netral
10/09/2020;Saya nggak setuju #PSBBJakarta kalo gak disertai dgn Universal Basic Income (UBI). PSBB tanpa UBI akan menjadi malapetaka bagi kelas menengah & bawah yg tidak memiliki tabungan utk membiayai hidup (makan kost2an dll) mereka minimal 6 bulan.;['#PSBBJakarta'];negatif
10/09/2020;Semoga keputusan yang tepat, dan mendapatkan hasil yang memuaskan...;['#PSBBJakarta'];positif
10/09/2020;Ekonomi udh makin bagus eh malah di bikin anjlok lagi. Terus ekonomi normal lagi kapan?;['#PSBBJakarta'];negatif
10/09/2020;PSBB sampai tahun depan, saya mah biasa aja 😂 😂;['#PSBBJakarta'];netral
10/09/2020;Jangan salahkan psbb nya.. Udah bner psbb itu.. Cuma cara pola pemrintah ya yg salah.. Dengan adanya #PSBB di ibukota ini pasti ada dampak yg harus pmrintah tanggung sndri !! #PSBBJakarta  ;['#PSBBJakarta'];negatif
10/09/2020;semangat untuk kita semua, saling menjaga satu sama lain...;['#PSBBJakarta'];netral
10/09/2020;#PSBBJakarta tolong kali ini lebih ketat lagi dong... ya Pak @aniesbaswedan;['#PSBBJakarta'];negatif
10/09/2020;Kalu soal.panduan, aturan, protokol2an rasanya kita semua udah khatam lah, tapi.kalu gak ada ketegasan yang adil, merata, sampe.upin  ipin punya cucu ya gini gini aja. Kenapa  orang 🇲🇨 kalu d negara nya gak bisa tertib? Tapi kalu d LN bisa ?#PSBBJakarta #Jakarta – at Setiabudi Building;['#PSBBJakarta'];negatif
10/09/2020;Bisa nya nyalahin warga!woyyyy loe pemimpin nya, kebijakan loe itu kontradiktif,warga ngk boleh kumpul kumpul Di cafe,pengetatan social distancing,Di lain pihak loe kasih ijin orang orang untuk demo!WTF;['#PSBBJakarta'];negatif
10/09/2020;Apakah Ada tindalan tegas juga buat gubernur nya?masa bisa nya hanya nyalahin warga nya?;['#PSBBJakarta'];negatif
10/09/2020;Klo transisi itu harusnya ke arah normal,masa transisi balik lagi ke arah buruk!!!😂😂😂otak koplak,yg pilih koplak,DPRD nya jg gagu!;['#PSBBJakarta'];negatif
10/09/2020;Jakarta PSBB lagi.. Yukk patuhi protokol kesehatan, jangan kendor disiplinnya ya.;['#PSBBJakarta'];positif
10/09/2020;#PSBB #PSBBJakarta yang penting 3M : menggunakan masker, pakai alkohol dan mandi setelah bepergian. Syay safe ;['#PSBBJakarta'];positif
10/09/2020;Jangan salahin presiden atau gubernur kalau rakyatnya nggak disiplin social distancing #PSBB #PSBBJakarta;['#PSBBJakarta'];positif
10/09/2020;Semoga dengan adanya psbb ini kasus di indo berkurang aamiin #PSBBJakarta ;['#PSBBJakarta'];positif
10/09/2020;#PSBBJakarta bolah lah di mulai lagi .. Tapi jangan lupa kartu prakerja di optimalkan donk ;['#PSBBJakarta'];negatif
10/09/2020;Belom nanti ada yang namanya PHK dengan alesan #PSBBJakarta, belom nanti ada yang marah-marah karena gak ada duit sama gak dapet sembako. Yah, macem-macem lah.;['#PSBBJakarta'];negatif
10/09/2020;Jakarta PSBB lagi, katanya demi mengurangi penyebaran Covid, Pak @jokowi @titokarnaviann kalau Pilkada Serentak tidak ada Covid yah ?;['#PSBBJakarta'];negatif
10/09/2020;PSBB oh PSBB selalu rakyat jd korban derita ini. Nambah lg yg ngangur ini. #PSBBJakarta #psbbtotal #PSBBsampe2021 #stoppsbb;['#PSBBJakarta'];negatif
10/09/2020;Saya percaya 200rb ini positif covid tapi saya percaya juga dari 200rb ini ada 1% pasien positif bahkan lebih ini hasil dari konspirasi positif yang ngadi2;['#PSBBJakarta'];negatif
09/09/2020;PSBB kembali lagi..entah akhirnya bagaimana tapi yg jelas rakyat makin morat marit.. ;['#PSBBJakarta'];negatif
09/09/2020;Udah nurut aja sama otoritas, gak usah banyak gaya, banyak protes, kecuali ekonomi lo udh seret protes mending.. Timbang gak bs nongkrong sm sirkel doang gak usah rewel. #PSBBJakarta;['#PSBBJakarta'];positif
17/09/2020;anies ngga becus ngurus jakarta bukan nya mundur  akibat PSbb total di jakarta semua nya anjlok';['psbbtotal'];negatif
17/09/2020;"PSBB Total akan dilakukan besok,\nSemesta kembali menunjukkan kepedihannya.\n\nSemesta, baik-baik ya.\nMaafkan kami yang selalu me\xe2\x80\xa6'""";['psbbtotal'];netral
17/09/2020;"Sok mau PSBB total , aturan yang dibuat sendiri saja dilanggar .\nBagaimana kasus covid DKI gak makin bertambah tia\xe2\x80\xa6'""";['psbbtotal'];negatif
17/09/2020;Anies ingin meng-covid19-kan @DKIJakarta. Terbukti kalo anies tidak peduli pandemi ini! Terbukti kalo;['psbbtotal'];negatif
17/09/2020;Ya betul... maksud Presiden kesehatan no satu 1 bkn berarti hrs PSBB Total \nKan bisa saja beliau suruh anda fokus menangani\xe2\x80\xa6';['psbbtotal'];positif
17/09/2020;Yang menjadi pertanyaan knp daya tampung RS masih memadai tapi 4nies bilang sdh penuh ?\n\nDan Gub DKI pasti sdh memperhitung;['psbbtotal'];negatif
17/09/2020;"semoga yang kembali total nggak cuma PSBB, tapi juga perasaan kita.'""";['psbbtotal'];netral
17/09/2020;Jika Anies dari awal mengatakan dengan tegas dan clear yang akan diambil DKI adalah pengetatan PSBB, bukan PSBB total;['psbbtotal'];positif
17/09/2020;Psbb total tapi masih tetep ada aja warga jkrta yg bandel keluar rumah gak pakai masker.;['psbbtotal'];negatif
17/09/2020;so so an peduli nyari kalimat....so so an objektif....cari tuh kalimat PSBB TOTAL...ketemu ga....';['psbbtotal'];negatif
17/09/2020;psbb total apanya, jalanan masih macett pol;['psbbtotal'];negatif
17/09/2020;Menurut gue, psbb total di jakarta juga salah kita semua. Bukan salah pemimpinnya lah apanya lah. ;['psbbtotal'];positif
17/09/2020;PSBB Jakarta gagal total, 4mis sebagai gabener tdk bisa menjalankan tugasnya utk menerapkan disiplin Protokol Kesehatan;['psbbtotal'];negatif
17/09/2020;"DKI PSBB TOTAL, BIKIN GOBLOK TOTAL'""";['psbbtotal'];negatif
17/09/2020;Pandemic... Dgr PSBB total, marah.. Psbb mikro lbh efektif. \nTp pilkada jalan trus.. Gk mikirin jadi cluster baru penyebaran ;['psbbtotal'];negatif
17/09/2020;Psbb total = nangkepin org ga pake masker dalam mobil lalu dikumpulin desak2an bikin klaster baru. Keren';['psbbtotal'];negatif
17/09/2020;"Saat rapat kebingungan sendiri, malah jawab: """"Loh saya gak pernah bilang akan psbb total, cuma pengetatan bla bla bla...";['psbbtotal'];negatif
17/09/2020;Pesan ku buat mas @aniesbaswedan kami menerima apapun kbijakanmu mau total PSBB atau sbagianpun tidak jd masalah.;['psbbtotal'];positif
17/09/2020; Kalau toh ujungnya begini, ngapain juga sok dramatis bicara rem darurat, PSBB Total?\n\nSetelah kerusakan terjadi;['psbbtotal'];negatif
17/09/2020;entah psbb total atau tidak, tp tetap ada dampak buruknya buat ekonomi, psbb kmrin aja sudah bikin banyak yg di phk;['psbbtotal'];negatif
17/09/2020;Pemda perlu memberi contoh penerapan protokol covid scr konsisten ...jadi ragu keseriusan psbb total dki...';['psbbtotal'];positif
17/09/2020;Mayoritas warga Indonesia sudah tahu, bahwa Jakarta sudah berkali-kali memperpanjang status PSBB. Tapi apa hasilnya;['psbbtotal'];negatif
17/09/2020;Rem darurat! PSBB total! Pasar saham langsung rontok 300T gara2 salah pilih kata. Coba nengok gimana sih PSBB total? ;['psbbtotal'];negatif
17/09/2020;Sama saja jika tidak ada ketegasan dlm wilyahnya mau psbb total mau transisi ;['psbbtotal'];negatif
17/09/2020;Permainan apa yg sedang km lakukan Nies? \nAlasan PSBB total salah satunya adalah kapasitas RS Darurat Covid yg mulai penuh;['psbbtotal'];negatif
16/09/2020; Fyi ya guys, hanya #OrangGila yg berpikiran kalau pernyataan @aniesbaswedan kemarin tentang PSBB Total itu biasa2 saja..;['psbbtotal'];negatif
16/09/2020;Kenyataan nya sekarang ekonomi hancur total gara gara psbb total...;['psbbtotal'];negatif
16/09/2020;Buat apa PSBB total berarti yak? Toh sama aja perasaan..';['psbbtotal'];negatif
16/09/2020; katanya psbb total tetapi di ralat.. akhirnya jd gagal total alias Gatot.. ekonomi hancur ;['psbbtotal'];negatif
16/09/2020; Gile awal2 psbb total ganjil genap di tiadakan tetep sepi, senayang-pondok kelapa 30 menit, ngantuk dijalan;['psbbtotal'];netral
16/09/2020;Coba ya Niess belajar dr kegagalan jgn semau gw nerapin kebijakan...\nJgn ulangi kesalahan yg sama;['psbbtotal'];negatif
16/09/2020; Wow, dana penanggulangan pendemi covid-19 Jakarta triliunan besar sekali, tapi PSBB Jakarta gagal total;['psbbtotal'];negatif
16/09/2020;" wew masih kudet juga , udah di bilangin berkali kali klo pusat setuju dgn PSBB total DKI'""";['psbbtotal'];negatif
16/09/2020;"Kebijakan tanpa data, hanya tata kata yg berakibat PSBB gagal total'""";['psbbtotal'];negatif
16/09/2020;Skenario jahat 4mis gabener ditengah kegagalan PSBB jakarta yg gagal total';['psbbtotal'];negatif
16/09/2020;PSBB DKI JAKARTA gagal total';['psbbtotal'];negatif
16/09/2020;Mencegah lebih baik. Kalo nggak psbb total pasti kasus covid-19 naik lagi. Mencegah lebih baik bukan:v.';['psbbtotal'];positif
16/09/2020;Menjadi Gubernur ibukota negara tapi kerjanya cuma ingin mengacaukan negara dengan kebijakan bodohnya;['psbbtotal'];negatif
16/09/2020;Jokowi Skakmat Anies, RS Corona Ternyata Masih Kosong Melompong, Kok PSBB Total?\n\nNahkan cuman akal bulus doang ;['psbbtotal'];negatif
16/09/2020;"Oh jadi harus sampe terisi penuh dulu ye bong baru psbb total , PINTARRRRRR'""";['psbbtotal'];negatif
16/09/2020;4mis tdk bisa kerja, PSBB gagal total;['psbbtotal'];negatif
16/09/2020;Kemarin udah berharap banyak ama psbb total eh rupanya psbb gitu gitu aja \n\nTapi ya pak terawan kan gapunya wewenang gerakin;['psbbtotal'];negatif
16/09/2020;PSBB Transisi gagal...\nGanti PSBB Total... gagal total.;['psbbtotal'];negatif
16/09/2020;Ayo malu dikit lah pak 4nies .\nJgn cuma main kata2 saja  ..\nKerja....!\n jgn cuma ide2 mulu ;['psbbtotal'];negatif
16/09/2020;Teman karib nya saja kecewa terhadap kebijakan PSBB total Jakarta, seharusnya pemimpin itu cari teman ini kok nyari musuh;['psbbtotal'];negatif
16/09/2020;Wilayah DKI Jakarta saat ini sedang menerapkan PSBB total, sebagian karyawan dari berbagai perusahaan bekerja dari rumah;['psbbtotal'];positif
16/09/2020;Sebenarnya bapak ini serius apa ga ya buat kebijakan PSBB total di Jakarta. Atau ada modus lain??  ;['psbbtotal'];negatif
16/09/2020; Segala niat jelekmu seolah-olah untuk merongrong kesuksesan Presiden tidak akan mudah cuyy ! psbb total tuh landasanya apa;['psbbtotal'];negatif
16/09/2020;guna nya apa sekarang gue tanya bikin terminologi psbb total hah cuma bikin banyak karyawan dirumahkan dan dipotong;['psbbtotal'];negatif
16/09/2020;PSBB Total batal, sahabat mhn tetap waspada, jaga stamina, pake masker dan tetep semangat supaya Imun tubuh kuat;['psbbtotal'];netral
16/09/2020;Pemerintah pusat memberikan bantuan dengan menyediakan wisma atlet dan beberapa tempat lain. Pusat pasti support selamatkan;['psbbtotal'];positif
16/09/2020;PSBB berjalan TOTAL nya hilang. Semoga corona cepat berlalu.;['psbbtotal'];netral
16/09/2020;Buat pak Anis yg terhormat,saya setuju PSBB total 2 pekan,agar covid selesai,,dengan catatan dirumah semua;['psbbtotal'];positif
16/09/2020;dasarnya gabener pembual tukang tipu\n\nGubernur yang di cukongi oleh pak @Pak_JK di paksa DKI disuruh PSBB;['psbbtotal'];negatif
15/09/2020;Kalau PSBB pertama saja sudah tetbukti gagal, maka tidak perlu ada PSBB kedua. Lockdown total kalau perlu dan mampu.;['psbbtotal'];negatif
15/09/2020;Botak otak lu tuh hrs di psbb total.tukang surview..jidat lu surview selebar lapgolf';['psbbtotal'];negatif
11/09/2020;PSBB DKI diperketat? Knp gak lockdown aja Percuma kalo Banten tempat hiburan tetap dibuka, orang Jakarta pada lari ke Banten terus nularin orang2 Banten..Karantina Wilayah Banten jangan ada warga DKI yang masuk perbatasan Banten..;['lockdownindonesia'];negatif
10/09/2020;Pemprov DKI akan berlakukan PSBB 2 pada hari senin depan. Kalo saja Pemprov lain ikut kompak dg DKI, sebaran Covid-19 bisa dicegah secara masal. Pemprov lain berani gak? Itu pertanyaannya;['lockdownindonesia'];netral
08/09/2020;Coba dari bulan Maret sampai Mei pak @jokowi mau me #Lockdown covid 19 di Indonesia gak akan parah seperti sekarang ini..;['lockdownindonesia'];negatif
08/07/2020;Instruksi Presiden RI secara lisan dan tertulis kepada aparatur negara untuk menertibkan masyarakat yang tidak memakai masker saat berkomunikasi di publik, merupakan hal yang mendasar mengatasi covid19;['lockdownindonesia'];positif
19/05/2020;masa lock down kaya gini, seharusnya bisa full konsen buat ibadah di bulan Ramadhan ya.;['lockdownindonesia'];negatif
08/05/2020;percepatan penangan baiknya dilockdown saja pak dari pada menerapkan kebijakan PSBB tapi tidak serentak diseluruh wilayah indonesia kan sama saja PERPANJANGAN waktu penanganan dari pada buang buang waktu tunggu apa lagi pak.;['lockdownindonesia'];negatif
04/05/2020;KEPEDEAN seolah-olah Juli sudah normal...Cuma HALU kalo kemampuan test Cuma 3K/day serta tanpa kebijakan membatasi pergerakan manusia...;['lockdownindonesia'];negatif
27/04/2020;Rezim bangsat...Ngapain sih pake PSBB...#LockdownIndonesia aja kenapa? Sama sama ga mau kasih bantuan ke rakyat aja malah milih PSBB..memperlama nyusahin rakyat aja..#lockdownindonesia 15hari atau PSBB 60 hari..hitung gede mana ruginya..hut luhut km yg sll hitung laba rugi;['lockdownindonesia'];negatif
25/04/2020;Orang mudik di larang.. Eh orang asing WNA di biarkan..;['lockdownindonesia'];negatif
22/04/2020;Klo minyak dunia udah turun & kita belum melakukan turun harga minyak, yaa mungkin kita butuh dana. Oke maklum. Tapi ternyata dananya gak bisa dirasakan oleh rakyat. Itu gak bisa maklum. Monmaap. Harusnya bisa danai buat #lockdown kan???;['lockdownindonesia'];negatif
21/04/2020;yang terhormat Bapak Presiden Indonesia @jokowi dan Bapak Walikota Bogor @BimaAryaS Saya selaku Masyarakat kecil bingung dalam mencari nafkah untuk keluarga dengan adanya #lockdownd pendapat harian yg semakin sulit didapat, membuat kami serba kesusahan;['lockdownindonesia'];netral
20/04/2020;#NewNormal, ini yang di tunggu2, semua mengikut himbauan dari pemerintah. Dengan banyak operasional dan anggaran yang sudah di siapkan pemerintah pusat;['lockdownindonesia'];positif
20/04/2020;Artinya banyak sekali yang mesti dibenahi, mulai dari diri kita sendiri sebagai masyarakat. Harus terus meningkatkan kualitas dan pengetahuan termasuk management keuangan sehingga tidak memberatkan sana sini ;['lockdownindonesia'];positif
19/04/2020;Politikusnya kek gitu, yang miskin mintanya itu, yang kaya tingkahnya begitu. Bukannya mengeneralisir tapi udah gak tau lagi deh pada mikirin apa sih mereka-mereka itu.;['lockdownindonesia'];negatif
18/04/2020;Terimakasih pencerahanya bpk pemerintah yang bijak sekali.;['lockdownindonesia'];positif
18/04/2020;"Ini akibat tahanan dikeluarkan dr penjara gegara COVID 19 mau nya menteri memberikan pekerjaan bagi karyawan yg kena PHK besar""""an bkn penjahat di keluarkan Kacau balau hadinya rakyat semakin mencekam";['lockdownindonesia'];negatif
18/04/2020;Meningkatnya covid 19 di negri 62 tidak luput dari 2 kemungkinan_ Pintarnya covid 19 atau gobloknya yg menangani;['lockdownindonesia'];negatif
10/04/2020;Buat kebijakan yang tegas pak... Sebelum terlambat Sebelum kita terbiasa dgn hitungan ribuan;['lockdownindonesia'];negatif
08/04/2020;Pak @jokowi gusah sibuk soal penghinaan. Segera #LockDown !! Nangkepin rakyat #Unfaedah !! Rkyt sdh sgt tersakiti krn ulahmu yg tdk cekatan cr fikir, gpunya kemampuan analisis dampak #CoronavirusPandemic;['lockdownindonesia'];negatif
07/04/2020;Apa tidak bisa negara ini untuk sementara lockdown dana pindah ibukota dipakai sedikit untuk beli beras n telur rakyat menegah ke bawah untuk sebula saja... aku sedih para tenaga medis kita sudah mulai banyak berguguran...;['lockdownindonesia'];negatif
07/04/2020;sudah memasuki ZONA MERAH VIRUS COVID19. Apakah tunggu seperti Jakarta. Pemerintah harus bertindak tegas terhadap rakyat demi keselamatan bersama-sama.;['lockdownindonesia'];negatif
07/04/2020;Jika lockdown secara nasional tidak dilakukan secara disiplik, akan banyak terjadi huru hara dimana mana. Terlebih jika terlihat dengan jelas ketidakadilan antara 1 dan yang lainnya terjadi, tentu akan terjadi kecemburuan sosial.;['lockdownindonesia'];negatif
07/04/2020;Tetap dukung untuk #LockDownIndonesia atau sebut #KarantinaWilayah. Bebas. Yang penting stop pandemic ini..;['lockdownindonesia'];positif
06/04/2020;dihimbau #dirumah tapi segala keperluan gak disediakan. Nah giliran para artis/pegiat tv dibiarin nyari makan tiap hari syuting. Emang mereka doang yg punya perut? Kita2 malah ditambahin utang;['lockdownindonesia'];negatif
06/04/2020;Anda percaya jubir covid 19 atau BNBP??? Kalo data saja sudah tak jujur, gimana bisa mengatasi wabah ini dengan cepat, efektif dan efisien??? Imbas dari pemimpin yang terpilih karena kecurangan!;['lockdownindonesia'];negatif
06/04/2020;Ketidakjelasan jaminan dari pemerintah atas akses rakyat, di setiap saat, terhadap pangan untuk mencukupi kebutuhan hidup sehat masyarakat merupakan cerminan abainya pemerintah dalam persoalan pangan.;['lockdownindonesia'];negatif
05/04/2020;Saran saya untuk #pemerintah coba persiapkan dulu untuk #LockDown karna kalau pd saat situasi sekarang dilakukan lockdown saya yakin akan ada banyak orang yang mati kelaparan.;['lockdownindonesia'];negatif
03/04/2020;Tapi pemangku negeri belum menyerah. Biar pun sudah 1.986 orang yang terkena Covid-19. Dan sudah 181 yang meninggal dunia. Pemerintah terus ngotot agar ekonomi jangan sampai runtuh. Maka sudahi lah. Putus sebabnya. Kurangi akibatnya!;['lockdownindonesia'];negatif
03/04/2020;Buruknya koordinasi antara pusat dan daerah menjadi gusar tersendiri. Bagi rakyat.;['lockdownindonesia'];negatif
03/04/2020;#SosialDistancing, #LockDownIndonesia, atau #dirumahaja. Yang penting jangan lupakan mereka. Kebijakan bukan untuk mempertahankan kewibawaan wakil rakyat, tapi untuk kesejahteraan rakyat (yang sampe sekarang masih banyak yang belum sejahtera);['lockdownindonesia'];positif
03/04/2020;Cara Pemerintah RI mengatasi virus corona ibarat rumah yg kebakaran bukannya memadamkan api tetapi menyelamatkan puing². Segera Lockdown !!!;['lockdownindonesia'];negatif
03/04/2020;"pertempuran"" akan segera di mulai? China komunis laknatullah masuk dg bebasnya, narapidana bia keluar penjara. Semua krn kebijakan yg aneh dr pusat";['lockdownindonesia'];negatif
